symbol,date_time,open,high,low,close,volume
HYLN,18:30,10.0,10.0,10.0,10.0,67811
TWND,18:30,9.24,9.24,9.24,9.24,100
SD,18:30,5.85,5.85,5.85,5.85,31968
KGC,18:30,6.27,6.27,6.27,6.27,180774
FEI,18:30,7.5,7.5,7.5,7.5,289
TPZ,18:30,13.06,13.06,13.06,13.06,100
NLY,18:30,8.42,8.42,8.42,8.42,1241011
BCX,18:30,9.2,9.2,9.2,9.2,2323
CBD,18:30,6.68,6.68,6.68,6.68,3855
AMCR,18:30,11.58,11.58,11.58,11.58,769243
EEA,18:30,11.56,11.56,11.56,11.56,100
BOE,18:30,12.4,12.4,12.4,12.4,3331
PRPB,18:30,9.79,9.79,9.79,9.79,313
ADEX,18:30,9.66,9.66,9.66,9.66,100
NGAB,18:30,9.9,9.9,9.9,9.9,163
NCV,18:30,5.99,5.99,5.99,5.99,836
HZON,18:30,9.72,9.72,9.72,9.72,385
MMX,18:30,4.81,4.81,4.81,4.81,636
TKC,18:30,4.52,4.52,4.52,4.52,7922
IPOF,18:30,9.94,9.94,9.94,9.94,13975
MSC,18:30,10.15,10.15,10.15,10.15,218
VPV,18:30,13.46,13.46,13.46,13.46,711
FVIV,18:30,9.825,9.825,9.825,9.825,100
PFO,18:30,13.19,13.19,13.19,13.19,100
ENPC,18:30,9.7,9.7,9.7,9.7,100
MLP,18:30,10.69,10.69,10.69,10.69,407
HGLB,18:30,9.47,9.47,9.47,9.47,232
GRU,18:30,4.36,4.36,4.36,4.36,100
SHO,18:30,11.65,11.65,11.65,11.65,242991
AXL,18:30,9.31,9.31,9.31,9.31,77668
DMF,18:30,9.38,9.38,9.38,9.38,100
NGS,18:30,9.64,9.64,9.64,9.64,100
BRMK,18:30,10.51,10.51,10.51,10.51,42464
GHG,18:30,8.58,8.58,8.58,8.58,1003
DFNS,18:30,9.97,9.97,9.97,9.97,100
IGA,18:30,9.78,9.78,9.78,9.78,331
ECC,18:30,13.15,13.15,13.15,13.15,501
XFLT,18:30,8.85,8.85,8.85,8.85,100
DEH,18:30,9.9,9.9,9.9,9.9,1634
VHC,18:30,4.07,4.07,4.07,4.07,17601
VGII,18:30,9.78,9.78,9.78,9.78,100
GSQD,18:30,9.77,9.77,9.77,9.77,381
KRP,18:30,11.84,11.84,11.84,11.84,8515
ARL,18:30,12.97,12.97,12.97,12.97,2309
GDL,18:30,9.035,9.035,9.035,9.035,100
BGI,18:30,2.75,2.75,2.75,2.75,291
PTK,18:30,9.9,9.9,9.9,9.9,100
TEVA,18:30,9.99,10.05,9.99,10.05,609496
AOD,18:30,10.23,10.23,10.23,10.23,498
VIV,18:30,8.1,8.1,8.1,8.1,31188
MIN,18:30,3.72,3.72,3.72,3.72,100
GNE,18:30,5.94,5.94,5.94,5.94,2828
VFL,18:30,14.22,14.22,14.22,14.22,100
ENBL,18:30,8.46,8.46,8.46,8.46,70953
FT,18:30,8.43,8.43,8.43,8.43,1079
GPM,18:30,8.8,8.8,8.8,8.8,2398
TMQ,18:30,2.16,2.16,2.16,2.16,2584
NYC,18:30,13.19,13.19,13.19,13.19,100
TK,18:30,2.99,2.99,2.99,2.99,18729
CDE,18:30,7.56,7.56,7.56,7.56,125757
MTG,18:30,13.68,13.68,13.68,13.68,430893
TTI,18:30,3.2,3.2,3.2,3.2,43388
APSG,18:30,9.73,9.73,9.73,9.73,113
LFC,18:30,8.46,8.46,8.46,8.46,52501
BKD,18:30,7.69,7.69,7.69,7.69,91352
OG,18:30,3.32,3.32,3.32,3.32,300
AEG,18:30,4.24,4.24,4.24,4.24,11888
MXE,18:30,12.27,12.27,12.27,12.27,100
RMT,18:30,11.85,11.85,11.85,11.85,1034
ENX,18:30,12.7,12.7,12.7,12.7,100
ACP,18:30,11.14,11.14,11.14,11.14,100
SFE,18:30,7.95,7.95,7.95,7.95,2055
UTI,18:30,6.01,6.01,6.01,6.01,1791
MHF,18:30,8.26,8.26,8.26,8.26,100
FF,18:30,8.54,8.54,8.54,8.54,24589
BRN,18:30,2.33,2.33,2.33,2.33,100
SNPR,18:30,9.93,9.93,9.93,9.93,2323
EXD,18:30,11.87,11.87,11.87,11.87,272
QD,18:30,1.92,1.92,1.92,1.92,43811
DHT,18:30,5.74,5.74,5.74,5.74,78409
PIM,18:30,4.17,4.17,4.17,4.17,1340
ASC,18:30,3.35,3.35,3.35,3.35,14132
TRT,18:30,4.845,4.845,4.845,4.845,100
WARR,18:30,9.71,9.71,9.71,9.71,100
BGY,18:30,6.29,6.29,6.29,6.29,5443
NRO,18:30,5.09,5.09,5.09,5.09,100
MSD,18:30,9.5,9.5,9.5,9.5,100
FAM,18:30,10.18,10.18,10.18,10.18,1500
CIO,18:30,12.81,12.81,12.81,12.81,16978
AROC,18:30,8.5,8.5,8.5,8.5,72483
LND,18:30,5.62,5.62,5.62,5.62,100
MPLN,18:30,8.12,8.12,8.12,8.12,116953
FSM,18:30,4.7,4.7,4.7,4.7,42918
RRD,18:30,5.86,5.86,5.86,5.86,35106
GEL,18:30,10.08,10.08,10.08,10.08,7476
CPUH,18:30,9.73,9.73,9.73,9.73,100
HLX,18:30,4.11,4.11,4.11,4.11,114266
AIM,18:30,2.0,2.0,2.0,2.0,440
SOAC,18:30,9.92,9.92,9.92,9.92,408
KOS,18:30,2.33,2.33,2.33,2.33,164102
CLIM,18:30,9.75,9.75,9.75,9.75,800
XIN,18:30,2.07,2.07,2.07,2.07,1700
CPLG,18:30,13.61,13.61,13.61,13.61,12764
NEX,18:30,3.9,3.9,3.9,3.9,55690
AJX,18:30,13.04,13.04,13.04,13.04,4903
PIAI,18:30,9.75,9.75,9.75,9.75,100
BGR,18:30,8.79,8.79,8.79,8.79,371
BTCM,18:30,5.17,5.17,5.17,5.17,7362
CX,18:30,8.4,8.4,8.4,8.4,161201
PCF,18:30,9.86,9.86,9.86,9.86,678
RWT,18:30,11.85,11.85,11.85,11.85,65693
CTAC,18:30,9.93,9.93,9.93,9.93,605
MBAC,18:30,9.64,9.64,9.64,9.64,100
EPWR,18:30,9.74,9.74,9.74,9.74,100
CDOR,18:30,6.09,6.09,6.09,6.09,100
BNGO,18:30,6.15,6.15,6.15,6.15,10
ACH,18:30,14.52,14.52,14.52,14.52,21263
ACIC,18:30,9.87,9.87,9.87,9.87,11266
MTR,18:30,5.9,5.9,5.9,5.9,100
CVII,18:30,9.74,9.74,9.74,9.74,133
VCIF,18:30,10.59,10.59,10.59,10.59,100
TLGA,18:30,9.69,9.69,9.69,9.69,100
NKG,18:30,13.8,13.8,13.8,13.8,200
UVE,18:30,13.47,13.47,13.47,13.47,35235
DNOW,18:30,9.84,9.84,9.84,9.84,68401
ATMR,18:30,9.83,9.83,9.83,9.83,100
BBDO,18:30,4.4,4.4,4.4,4.4,200
AGRO,18:30,9.49,9.49,9.49,9.49,31135
ADT,18:30,10.44,10.44,10.44,10.44,90796
WYY,18:30,6.33,6.33,6.33,6.33,735
ASTS,18:30,11.11,11.11,11.11,11.11,5000
VKI,18:30,12.31,12.31,12.31,12.31,335
FCAX,18:30,9.81,9.81,9.81,9.81,100
ITUB,18:30,5.98,5.98,5.98,5.98,1262030
CRU,18:30,9.67,9.67,9.67,9.67,107
SAND,18:30,7.69,7.69,7.69,7.69,32779
BITE,18:30,9.66,9.66,9.66,9.66,100
ATHN,18:30,9.92,9.92,9.92,9.92,100
NGC,18:30,9.75,9.75,9.75,9.75,100
CO,18:30,4.74,4.74,4.74,4.74,4457
ELP,18:30,5.86,5.86,5.86,5.86,19843
BOAS,18:30,9.66,9.66,9.66,9.66,100
CXW,18:30,10.13,10.13,10.13,10.13,61651
NEXA,18:30,8.65,8.65,8.65,8.65,1130
JMP,18:30,6.07,6.07,6.07,6.07,122
EAD,18:30,8.79,8.79,8.79,8.79,100
GOTU,18:30,3.62,3.62,3.55,3.55,139542
KMF,18:30,7.24,7.24,7.24,7.24,280
DHX,18:30,3.89,3.89,3.89,3.89,3975
PSO,18:30,11.78,11.78,11.78,11.78,2335
VNCE,18:30,8.2,8.2,8.2,8.2,100
PCM,18:30,11.43,11.43,11.43,11.43,300
AGI,18:30,8.08,8.08,8.08,8.08,75384
APGB,18:30,9.69,9.69,9.69,9.69,100
FTI,18:30,7.41,7.41,7.41,7.41,189468
IMPX,18:30,9.73,9.73,9.73,9.73,200
JMM,18:30,7.57,7.57,7.57,7.57,100
FOA,18:30,6.67,6.67,6.67,6.67,15311
CLDT,18:30,12.05,12.05,12.05,12.05,27512
SCVX,18:30,9.91,9.91,9.91,9.91,100
EQHA,18:30,9.67,9.67,9.67,9.67,100
ARCO,18:30,5.96,5.96,5.96,5.96,18159
FI,18:30,2.68,2.68,2.68,2.68,55081
BTG,18:30,4.09,4.09,4.09,4.09,72718
TUFN,18:30,10.14,10.14,10.14,10.14,5368
PFN,18:30,11.09,11.09,11.09,11.09,1220
GGB,18:30,5.95,5.95,5.95,5.95,54074
WPCA,18:30,9.7,9.7,9.7,9.7,100
STPC,18:30,9.9,9.9,9.9,9.9,100
APRN,18:30,3.67,3.67,3.67,3.67,2110
TEF,18:30,4.53,4.53,4.53,4.53,18425
EVV,18:30,13.18,13.18,13.18,13.18,4634
LIII,18:30,9.87,9.87,9.87,9.87,100
ZEV,18:30,6.56,6.56,6.56,6.56,2759
RPAI,18:30,12.4,12.4,12.4,12.4,108641
SCX,18:30,8.1,8.1,8.1,8.1,100
GSS,18:30,2.1,2.1,2.1,2.1,16608
BOAC,18:30,9.71,9.71,9.71,9.71,434
BBDC,18:30,10.52,10.52,10.52,10.52,7426
CVE,18:30,8.11,8.11,8.11,8.11,1617832
ASZ,18:30,9.71,9.71,9.71,9.71,100
ZETA,18:30,5.98,5.98,5.98,5.98,4202
YAC,18:30,9.87,9.87,9.87,9.87,100
CXH,18:30,10.52,10.52,10.52,10.52,200
ROSS,18:30,9.66,9.66,9.66,9.66,100
FHS,18:30,3.91,3.91,3.91,3.91,13841
RMED,18:30,3.37,3.37,3.37,3.37,3366
HIE,18:30,10.06,10.06,10.06,10.06,100
UAVS,18:30,4.1,4.1,4.1,4.1,23503
NSTB,18:30,9.91,9.91,9.91,9.91,709
HHLA,18:30,9.7,9.7,9.7,9.7,300
WDH,18:30,4.94,4.94,4.94,4.94,4662
HYB,18:30,9.21,9.21,9.21,9.21,1017
PHD,18:30,11.53,11.53,11.53,11.53,118
TREC,18:30,7.72,7.72,7.72,7.72,2408
VMO,18:30,13.59,13.59,13.59,13.59,464
JEMD,18:30,8.12,8.12,8.12,8.12,100
PLG,18:30,3.13,3.13,3.13,3.13,851
JBI,18:30,12.73,12.73,12.73,12.73,8384
LNFA,18:30,9.98,9.98,9.98,9.98,100
ELVT,18:30,3.59,3.59,3.59,3.59,2632
RNGR,18:30,8.31,8.31,8.31,8.31,136
RMO,18:30,7.06,7.11,7.06,7.11,56799
LYG,18:30,2.58,2.58,2.56,2.56,50527
USDP,18:30,6.77,6.77,6.77,6.77,100
RJA,18:30,7.77,7.77,7.77,7.77,5065
LMFA,18:30,4.37,4.37,4.37,4.37,5
IACB,18:30,9.87,9.87,9.87,9.87,100
BIF,18:30,13.5,13.5,13.5,13.5,297
RJZ,18:30,11.215,11.215,11.215,11.215,100
TACA,18:30,9.9,9.9,9.9,9.9,100
SUZ,18:30,10.92,10.92,10.92,10.92,5954
ORN,18:30,5.98,5.98,5.98,5.98,1594
COTY,18:30,8.9,8.9,8.9,8.9,168061
BFLY,18:30,11.0,11.0,11.0,11.0,40421
TPGY,18:30,12.42,12.42,12.42,12.42,1806
JHAA,18:30,9.94,9.94,9.94,9.94,100
IAG,18:30,2.68,2.68,2.68,2.68,19499
CPG,18:30,3.45,3.45,3.45,3.45,38410
BRG,18:30,12.27,12.27,12.27,12.27,6990
RIG,18:30,3.62,3.62,3.62,3.62,108728
CRHC,18:30,9.88,9.88,9.88,9.88,601
EBR,18:30,8.38,8.38,8.38,8.38,9955
NUVB,18:30,8.66,8.66,8.66,8.66,26384
AAC,18:30,9.75,9.75,9.75,9.75,141
MHpC,18:30,10.68,10.68,10.68,10.68,100
FPAC,18:30,9.94,9.94,9.94,9.94,584
CTOS,18:30,7.75,7.75,7.75,7.75,13348
AM,18:30,9.71,9.71,9.71,9.71,105875
CANG,18:30,4.17,4.17,4.17,4.17,6406
MTL,18:30,2.12,2.12,2.12,2.12,1060
CCO,18:30,2.39,2.39,2.39,2.39,127385
VGM,18:30,14.03,14.03,14.03,14.03,190
UUU,18:30,5.89,5.89,5.89,5.89,108
AJAX,18:30,9.95,9.95,9.95,9.95,22178
MVF,18:30,9.64,9.64,9.64,9.64,100
MMU,18:30,13.49,13.49,13.49,13.49,100
FTEV,18:30,9.6509,9.6509,9.6509,9.6509,100
PNI,18:30,11.91,11.91,11.91,11.91,100
SNII,18:30,9.71,9.71,9.71,9.71,100
FCT,18:30,12.4,12.4,12.4,12.4,2507
AUY,18:30,4.26,4.26,4.25,4.25,81333
BSBR,18:30,8.12,8.12,8.12,8.12,22084
RIDE,18:30,6.64,6.64,6.64,6.64,300
CND,18:30,10.17,10.17,10.17,10.17,827
MAV,18:30,12.7,12.7,12.7,12.7,100
CCVI,18:30,9.89,9.89,9.89,9.89,100
JHB,18:30,9.39,9.39,9.39,9.39,100
CXE,18:30,5.33,5.33,5.33,5.33,1245
AEI,18:30,2.24,2.24,2.24,2.24,323
ATNM,18:30,6.97,6.97,6.97,6.97,1007
RYAM,18:30,6.86,6.86,6.86,6.86,32880
BWG,18:30,12.54,12.54,12.54,12.54,424
VGR,18:30,13.38,13.38,13.38,13.38,51210
CMRE,18:30,10.54,10.54,10.54,10.54,50071
LHC,18:30,9.7,9.7,9.7,9.7,100
HBP,18:30,6.95,7.0,6.88,7.0,4380
XYF,18:30,8.08,8.08,8.08,8.08,2707
TEO,18:30,5.09,5.09,5.09,5.09,4144
RFP,18:30,11.5,11.5,11.5,11.5,19916
TGB,18:30,1.78,1.78,1.78,1.78,5118
ATCO,18:30,12.94,12.94,12.94,12.94,12984
KLR,18:30,10.31,10.31,10.31,10.31,1275
GRX,18:30,13.39,13.39,13.39,13.39,100
KAHC,18:30,9.7,9.7,9.7,9.7,100
LUMN,18:30,12.65,12.65,12.65,12.65,595593
CHRA,18:30,4.91,4.91,4.91,4.91,412
EDD,18:30,6.14,6.14,6.14,6.14,1640
PPT,18:30,4.65,4.65,4.65,4.65,100
ETRN,18:30,8.27,8.27,8.27,8.27,194435
BHR,18:30,5.23,5.23,5.23,5.23,26514
ETWO,18:30,10.28,10.28,10.28,10.28,64533
SCPE,18:30,10.1,10.1,10.1,10.1,835
MIE,18:30,3.86,3.86,3.86,3.86,800
HT,18:30,9.75,9.75,9.75,9.75,41162
ACB,18:30,7.35,7.35,7.35,7.35,1
EQOS,18:30,5.59,5.59,5.59,5.59,11
EARN,18:30,11.16,11.16,11.16,11.16,2571
GLEO,18:30,10.0,10.0,10.0,10.0,723
MIT,18:30,9.69,9.69,9.69,9.69,100
BSN,18:30,9.85,9.85,9.85,9.85,320
IVR,18:30,3.45,3.45,3.45,3.45,82580
PCK,18:30,9.52,9.52,9.52,9.52,200
PGP,18:30,11.03,11.03,11.03,11.03,300
AWX,18:30,4.6,4.6,4.6,4.6,100
PRT,18:30,6.87,6.87,6.87,6.87,300
ENZ,18:30,3.12,3.12,3.12,3.12,1247
BNED,18:30,8.08,8.08,8.08,8.08,20202
LPL,18:30,9.66,9.66,9.66,9.66,40016
MLPO,18:30,10.117,10.117,10.117,10.117,100
RJI,18:30,6.375,6.375,6.375,6.375,100
LUB,18:30,4.05,4.05,4.05,4.05,419
CODX,18:30,10.0999,10.0999,10.0999,10.0999,200
NUV,18:30,11.68,11.68,11.68,11.68,2400
AVAL,18:30,5.29,5.29,5.29,5.29,100
SMM,18:30,5.75,5.75,5.75,5.75,1490
MRO,18:30,11.78,11.78,11.78,11.78,473404
LU,18:30,7.98,7.98,7.98,7.98,245204
PHK,18:30,6.96,6.96,6.96,6.96,2193
CNF,18:30,3.75,3.75,3.75,3.75,400
BB,18:30,10.77,10.77,10.77,10.77,104190
TWO,18:30,6.39,6.39,6.39,6.39,236372
SCM,18:30,13.48,13.48,13.48,13.48,717
VNTR,18:30,3.27,3.27,3.27,3.27,5587
MUE,18:30,14.51,14.51,14.51,14.51,260
IPA,18:30,7.37,7.37,7.37,7.37,275
CGA,18:30,9.73,9.73,9.73,9.73,100
NMR,18:30,5.09,5.09,5.09,5.09,13442
DSU,18:30,11.12,11.12,11.12,11.12,331
FACT,18:30,9.64,9.64,9.64,9.64,100
AP,18:30,5.97,5.97,5.97,5.97,326
FACA,18:30,9.84,9.84,9.84,9.84,100
SRT,18:30,7.27,7.27,7.27,7.27,3195
MFG,18:30,2.87,2.87,2.87,2.87,14715
CRT,18:30,12.58,12.58,12.58,12.58,104
AGAC,18:30,9.64,9.64,9.64,9.64,200
RKTA,18:30,9.65,9.65,9.65,9.65,100
NOK,18:30,5.81,5.84,5.81,5.84,120003
PZC,18:30,11.62,11.62,11.62,11.62,111
GCV,18:30,6.42,6.42,6.42,6.42,100
FRO,18:30,7.96,7.96,7.96,7.96,72425
NMpG,18:30,12.1,12.1,12.1,12.1,100
GE,18:30,13.13,13.18,13.13,13.18,2336548
ING,18:30,12.76,12.76,12.76,12.76,80248
DSM,18:30,8.35,8.35,8.35,8.35,300
TMAC,18:30,9.65,9.65,9.65,9.65,100
DGNR,18:30,9.36,9.36,9.36,9.36,2699
RENN,18:30,10.89,10.89,10.89,10.89,114
CIA,18:30,5.51,5.51,5.51,5.51,21378
NL,18:30,6.11,6.11,6.11,6.11,1584
VGI,18:30,11.9,11.9,11.9,11.9,444
HIX,18:30,7.36,7.36,7.36,7.36,219
GER,18:30,10.66,10.66,10.66,10.66,600
GOAC,18:30,9.74,9.74,9.74,9.74,110
NMG,18:30,7.17,7.17,7.17,7.17,2007
IDE,18:30,13.26,13.26,13.26,13.26,575
CVU,18:30,3.42,3.42,3.42,3.42,100
SMHB,18:30,12.07,12.07,12.07,12.07,100
PYN,18:30,10.38,10.38,10.38,10.38,100
NMI,18:30,11.91,11.91,11.91,11.91,100
VVR,18:30,4.3,4.3,4.3,4.3,3291
YPF,18:30,4.33,4.33,4.33,4.33,34433
GPRK,18:30,12.0,12.0,12.0,12.0,1854
MCN,18:30,8.1,8.1,8.1,8.1,607
PZN,18:30,11.27,11.27,11.27,11.27,3474
JEQ,18:30,8.96,8.96,8.96,8.96,100
AIV,18:30,6.88,6.88,6.88,6.88,89340
BPT,18:30,3.8,3.8,3.8,3.8,424
OACB,18:30,9.82,9.82,9.82,9.82,261
TISI,18:30,5.86,5.86,5.86,5.86,12040
SFUN,18:30,9.5401,9.5401,9.5401,9.5401,100
RTP,18:30,9.97,9.97,9.97,9.97,19188
HIO,18:30,5.21,5.21,5.21,5.21,366
BUR,18:30,10.62,10.62,10.62,10.62,770
SOL,18:30,7.44,7.44,7.44,7.44,40840
AMUB,18:30,11.6584,11.6584,11.6584,11.6584,100
AMPY,18:30,3.2,3.2,3.2,3.2,1645
ARMP,18:30,3.85,3.85,3.85,3.85,357
TIMB,18:30,11.33,11.33,11.33,11.33,9846
SIF,18:30,11.0111,11.0111,11.0111,11.0111,100
NML,18:30,4.79,4.79,4.79,4.79,100
SFTW,18:30,9.96,9.96,9.96,9.96,1267
MITT,18:30,10.8,10.8,10.8,10.8,11147
RBAC,18:30,9.76,9.76,9.76,9.76,673
HIMS,18:30,8.34,8.34,8.34,8.34,51894
TCS,18:30,10.44,10.44,10.44,10.44,28719
PIPP,18:30,9.74,9.74,9.74,9.74,100
CCM,18:30,2.85,2.85,2.85,2.85,100
PRTY,18:30,8.62,8.62,8.62,8.62,52123
QLI,18:30,4.35,4.35,4.35,4.35,209
MPV,18:30,13.6,13.6,13.6,13.6,100
FSNB,18:30,9.6625,9.6625,9.6625,9.6625,100
ALTG,18:30,12.38,12.38,12.38,12.38,7890
SACH,18:30,5.08,5.08,5.08,5.08,340
CHS,18:30,6.04,6.04,6.04,6.04,121428
REML,18:30,6.88,6.88,6.88,6.88,468
HIGA,18:30,9.74,9.74,9.74,9.74,100
JTA,18:30,11.32,11.32,11.32,11.32,101
EQD,18:30,9.78,9.78,9.78,9.78,900
DNP,18:30,10.69,10.69,10.69,10.69,2726
MGF,18:30,4.42,4.42,4.42,4.42,1694
GOL,18:30,8.5,8.5,8.5,8.5,10951
PLM,18:30,3.14,3.14,3.14,3.14,5239
DPW,18:30,2.44,2.45,2.44,2.45,12969
LCI,18:30,4.72,4.72,4.72,4.72,20438
MFGP,18:30,5.57,5.57,5.57,5.57,20051
FSP,18:30,5.11,5.11,5.11,5.11,65347
SVM,18:30,4.92,4.92,4.92,4.92,6379
IVH,18:30,13.91,13.91,13.91,13.91,100
VOC,18:30,4.51,4.51,4.51,4.51,374
FSI,18:30,4.09,4.09,4.09,4.09,100
SURF,18:30,6.34,6.34,6.34,6.34,140
RCS,18:30,7.61,7.61,7.61,7.61,318
IHD,18:30,7.61,7.61,7.61,7.61,1000
LEO,18:30,9.24,9.24,9.24,9.24,400
EQX,18:30,6.87,6.87,6.87,6.87,19928
EXG,18:30,10.19,10.19,10.19,10.19,9020
TREB,18:30,9.88,9.88,9.88,9.88,410
ACEL,18:30,11.18,11.18,11.18,11.18,20864
REI,18:30,2.62,2.62,2.62,2.62,4279
VLDR,18:30,8.28,8.28,8.28,8.28,192
WPG,18:30,1.8,1.8,1.8,1.8,19361
NGVC,18:30,11.25,11.25,11.25,11.25,13332
PGRE,18:30,9.83,9.83,9.83,9.83,236762
IGD,18:30,6.02,6.02,6.02,6.02,1531
CSTA,18:30,9.79,9.79,9.79,9.79,400
PHX,18:30,3.06,3.06,3.06,3.06,1200
AHT,18:30,16.55,16.55,16.55,16.55,40717
TEI,18:30,7.75,7.75,7.75,7.75,2547
ORAN,18:30,11.49,11.49,11.49,11.49,11312
CGAU,18:30,7.78,7.78,7.78,7.78,237
TPGS,18:30,9.95,9.95,9.95,9.95,100
CIG,18:30,2.36,2.36,2.36,2.36,81089
BMTX,18:30,10.33,10.33,10.33,10.33,715
DDF,18:30,10.88,10.88,10.88,10.88,100
CEN,18:30,12.47,12.47,12.47,12.47,100
NCA,18:30,10.7,10.7,10.7,10.7,100
NNA,18:30,2.48,2.48,2.48,2.48,566
EDU,18:30,2.36,2.36,2.34,2.345,1012254
EOD,18:30,5.81,5.81,5.81,5.81,695
NNVC,18:30,4.57,4.57,4.57,4.57,3506
EC,18:30,13.51,13.51,13.51,13.51,19975
SKIL,18:30,8.85,8.85,8.85,8.85,37047
BKT,18:30,6.4,6.4,6.4,6.4,368
ASAQ,18:30,9.72,9.72,9.72,9.72,100
CAP,18:30,7.95,7.95,7.95,7.95,438
BCOV,18:30,11.52,11.52,11.52,11.52,700
INO,18:30,8.68,8.68,8.68,8.68,6
OPA,18:30,9.66,9.66,9.66,9.66,100
HEQ,18:30,13.28,13.28,13.28,13.28,703
ELA,18:30,4.22,4.22,4.22,4.22,674
PDOT,18:30,9.71,9.71,9.71,9.71,100
JAX,18:30,13.83,13.83,13.83,13.83,2175
WLMS,18:30,4.85,4.85,4.85,4.85,109
UGP,18:30,3.61,3.61,3.61,3.61,10873
IQI,18:30,13.85,13.85,13.85,13.85,300
HL,18:30,6.59,6.59,6.59,6.59,226653
SOGO,18:30,8.76,8.76,8.76,8.76,4019
SFL,18:30,7.01,7.01,7.01,7.01,69319
FGB,18:30,4.12,4.12,4.12,4.12,105
CLOV,18:30,8.32,8.32,8.32,8.32,2004
INN,18:30,9.15,9.15,9.15,9.15,39199
DEX,18:30,10.42,10.42,10.42,10.42,100
DRD,18:30,10.36,10.36,10.36,10.36,3017
PHGE,18:30,4.67,4.67,4.67,4.67,100
WTTR,18:30,5.7,5.7,5.7,5.7,23850
ESRT,18:30,11.86,11.86,11.86,11.86,78366
RTPZ,18:30,9.83,9.83,9.83,9.83,1200
TSQ,18:30,12.18,12.18,12.18,12.18,117
KUKE,18:30,5.85,5.85,5.85,5.85,278
PFL,18:30,12.54,12.54,12.54,12.54,470
CLM,18:30,11.87,11.89,11.87,11.89,2817
NRGD,18:30,14.74,14.74,14.74,14.74,103
NM,18:30,4.54,4.54,4.54,4.54,798
AXR,18:30,13.0,13.0,13.0,13.0,286
RES,18:30,4.32,4.32,4.32,4.32,66087
ZME,18:30,5.8,5.8,5.8,5.8,1322
NYCB,18:30,12.06,12.06,12.06,12.06,343884
FMO,18:30,11.06,11.06,11.06,11.06,305
ZH,18:30,10.4,10.4,10.4,10.4,78254
ETJ,18:30,11.45,11.45,11.45,11.45,1322
CEV,18:30,13.88,13.88,13.88,13.88,115
UPH,18:30,6.25,6.25,6.25,6.25,8005
SJT,18:30,5.26,5.26,5.26,5.26,15776
FMY,18:30,13.9806,13.9806,13.9806,13.9806,100
MXC,18:30,8.65,8.65,8.65,8.65,130
HTY,18:30,6.63,6.63,6.63,6.63,170
INDO,18:30,4.9,4.9,4.9,4.9,100
ACY,18:30,12.21,12.21,12.21,12.21,100
TINV,18:30,10.01,10.01,10.01,10.01,354
SGU,18:30,11.84,11.84,11.84,11.84,290
CCV,18:30,9.8,9.8,9.8,9.8,1199
BLUA,18:30,9.66,9.66,9.66,9.66,100
BTU,18:30,10.77,10.77,10.77,10.77,122353
RSLS,18:30,3.88,3.88,3.88,3.88,2
SWBK,18:30,9.865,9.865,9.865,9.865,100
EMX,18:30,2.76,2.76,2.76,2.76,100
RLX,18:30,4.38,4.4,4.38,4.4,107456
LFT,18:30,4.13,4.13,4.13,4.13,312
ATEN,18:30,12.48,12.48,12.48,12.48,95512
MTA,18:30,8.03,8.03,8.03,8.03,100
TWI,18:30,7.76,7.76,7.76,7.76,36959
EVC,18:30,6.32,6.32,6.32,6.32,19180
SNR,18:30,9.21,9.21,9.21,9.21,50914
ARDX,18:30,1.7,1.7,1.7,1.7,500
CCAC,18:30,9.92,9.92,9.92,9.92,296
GNT,18:30,5.35,5.35,5.35,5.35,225
NGL,18:30,2.0,2.0,2.0,2.0,3400
CIF,18:30,3.34,3.34,3.34,3.34,247
DBRG,18:30,6.73,6.73,6.73,6.73,205335
ORC,18:30,5.11,5.11,5.11,5.11,102636
WSR,18:30,8.66,8.66,8.66,8.66,27925
LEAP,18:30,10.22,10.22,10.22,10.22,180
OIA,18:30,8.35,8.35,8.35,8.35,1627
RAIL,18:30,5.69,5.69,5.69,5.69,100
MYO,18:30,8.04,8.04,8.04,8.04,100
GSAH,18:30,10.0,10.0,10.0,10.0,6189
BTBT,18:31,8.16,8.25,8.15,8.15,3723
DSX,18:31,4.3,4.3,4.3,4.3,100
KERN,18:31,3.69,3.69,3.69,3.69,5
GEVO,18:31,6.33,6.33,6.33,6.33,796
ACIC,18:31,9.86,9.86,9.86,9.86,3
KGC,18:31,6.29,6.29,6.29,6.29,328
BITF,18:31,4.02,4.03,4.02,4.03,501
NLY,18:31,8.43,8.43,8.43,8.43,5205
SRNE,18:31,8.59,8.59,8.59,8.59,25
MRO,18:31,11.78,11.78,11.78,11.78,1
EDU,18:31,2.34,2.35,2.34,2.35,2002
FUSN,18:31,9.3,9.3,9.3,9.3,1
NNVC,18:31,4.48,4.48,4.48,4.48,275
BB,18:31,10.82,10.82,10.82,10.82,7
SOS,18:31,2.76,2.76,2.75,2.75,510
IPA,18:31,7.31,7.31,7.31,7.31,500
GSKY,18:31,6.29,6.3,6.29,6.3,47
ASTS,18:31,11.1,11.1,11.1,11.1,100
ALZN,18:31,5.38,5.38,5.37,5.37,175
UONE,18:31,6.88,6.89,6.88,6.89,17
BCOV,18:31,11.54,11.54,11.52,11.52,200
PCG,18:31,9.24,9.24,9.24,9.24,1
RLX,18:31,4.4,4.4,4.4,4.4,1
HOFV,18:31,3.06,3.06,3.05,3.05,201
