symbol,date_time,open,high,low,close,volume
ELYS,08:26,4.0986,4.0986,4.0986,4.0986,1000
BBIG,08:26,3.25,3.26,3.25,3.26,1006
QELL,08:26,9.97,9.97,9.96,9.96,50
PSFE,08:26,10.4,10.4,10.31,10.31,3734
CBLI,08:26,4.99,4.99,4.99,4.99,1
CDEV,08:26,5.35,5.36,5.35,5.36,500
NYCB,08:26,11.31,11.31,11.31,11.31,2000
TAOP,08:26,3.53,3.53,3.52,3.53,3461
NOK,08:26,5.77,5.77,5.77,5.77,50011
EYEG,08:26,3.58,3.59,3.58,3.58,599
RSLS,08:26,3.7,3.7,3.7,3.7,35
BTCM,08:26,4.97,4.97,4.94,4.94,1862
ZH,08:26,9.61,9.61,9.61,9.61,1400
AMRN,08:26,4.09,4.09,4.09,4.09,100
GLDI,08:26,8.7,8.7,8.7,8.7,1
NLY,08:26,8.49,8.49,8.49,8.49,500
QSI,08:26,11.59,11.62,11.59,11.62,379
NCTY,08:26,11.71,11.72,11.65,11.65,4561
VET,08:26,7.1,7.1,7.1,7.1,100
PALI,08:26,3.42,3.42,3.42,3.42,3
OSAT,08:26,6.37,6.37,6.37,6.37,1
ATOS,08:26,3.93,3.93,3.93,3.93,100
TEVA,08:26,8.75,8.75,8.75,8.75,750
RTP,08:26,9.96,9.96,9.96,9.96,550
BTBT,08:26,7.9,7.96,7.87,7.94,106282
RIDE,08:26,6.88,6.88,6.86,6.86,1605
EDU,08:26,2.35,2.38,2.35,2.37,207664
GLBS,08:26,2.75,2.75,2.75,2.75,18
GOTU,08:26,3.15,3.17,3.14,3.15,18763
VFF,08:26,9.3001,9.3001,9.3001,9.3001,22
DOYU,08:27,3.88,3.88,3.88,3.88,8
COE,08:27,3.02,3.02,3.02,3.02,100
BNGO,08:27,5.8,5.8,5.8,5.8,3
ARR,08:27,10.43,10.43,10.43,10.43,30
DPW,08:27,2.35,2.35,2.35,2.35,120
AGEN,08:27,5.0,5.0,5.0,5.0,21
NNVC,08:27,4.56,4.56,4.54,4.54,955
NRXP,08:27,17.11,17.11,17.1,17.11,410
RLX,08:27,4.57,4.63,4.57,4.63,274
INTZ,08:27,4.71,4.72,4.71,4.72,1651
NOVN,08:27,8.26,8.28,8.26,8.28,436
SPAQ,08:27,9.87,9.87,9.87,9.87,174000
FINV,08:27,6.9,6.9,6.9,6.9,290
EYEG,08:27,3.59,3.6,3.58,3.6,3255
LBPS,08:27,9.39,9.4,9.39,9.4,200
AMRN,08:27,4.08,4.08,4.08,4.08,400
NLY,08:27,8.49,8.49,8.49,8.49,111
